Stations_id, von_datum,bis_datum,Stationshoehe, geoBreite,geoLaenge ,Stationsname, Bundesland, Abgabe
6048,20190201,20241030,87,50.9981,6.4921,Bedburg-Grottenherten,Nordrhein-Westfalen,
6049,20190201,20241030,144,50.65,6.8101,Euskirchen-Roitzheim,Nordrhein-Westfalen,
6050,20190201,20241030,143,50.744,6.6093,Vettweiss,Nordrhein-Westfalen,
6051,20190201,20241030,269,50.6555,6.5536,Heimbach-Vlatten,Nordrhein-Westfalen,
6052,20190201,20241030,111,50.7636,6.8383,Weilerswist,Nordrhein-Westfalen,
6053,20190201,20241030,553,50.5081,6.661,Nettersheim-Zingsheim,Nordrhein-Westfalen,
6054,20200923,20241029,27,51.4249,6.7129,Rheinhausen,Nordrhein-Westfalen,
6055,20200923,20241029,19,51.6673,6.4715,Xanten-Lüttingen,Nordrhein-Westfalen,
6057,20201104,20241030,183,51.0903,7.283,Dhünn-Neumühle,Nordrhein-Westfalen,
6058,20190215,20241030,180,51.0877,7.1005,Burscheid,Nordrhein-Westfalen,
6059,20210201,20241030,199,51.2493,7.2994,Wuppertal-Beyenburg,Nordrhein-Westfalen,
6060,20190216,20241030,161,51.0813,7.1845,Wermelskirchen-Dabringhausen,Nordrhein-Westfalen,
6061,20190214,20240111,360,51.1062,7.5646,Kierspe-Stöcken,Nordrhein-Westfalen,
6064,20210118,20241030,298,51.1717,7.3994,Wipperfürth-Müllensiepen,Nordrhein-Westfalen,
6067,20190201,20241030,76,50.8825,6.6991,Kerpen,Nordrhein-Westfalen,
6084,19970401,20230101,96,52.2911,9.4961,Barsinghausen-Egestorf,Niedersachsen,Frei
6085,19710101,19911231,38,52.2667,13.6333,Zeesen (A),Brandenburg,Frei
6086,19971101,20000630,71,52.7786,13.759,Melchow-Schönholz,Brandenburg,Frei
6087,19970901,20051231,367,49.9317,9.3642,Weibersbrunn,Bayern,Frei
6093,19980201,20241030,62,53.2139,10.4704,Wendisch Evern,Niedersachsen,Frei
6095,19980501,19990930,273,51.0838,13.4486,Taubenheim-Seeligstadt,Sachsen,Frei
6100,19980501,20241030,120,49.8626,8.2311,Hahnheim,Rheinland-Pfalz,Frei
6105,19980601,20241030,15,54.3194,9.8051,Ostenfeld (Rendsburg),Schleswig-Holstein,Frei
6109,19981001,20241030,51,53.3837,14.3728,Grambow-Schwennenz,Mecklenburg-Vorpommern,Frei
6110,19980901,20171231,11,53.8545,13.4949,Medow-Wussentin,Mecklenburg-Vorpommern,Frei
6112,19981001,20000131,2,54.267,13.143,Stralsund-Devin,Mecklenburg-Vorpommern,Frei
6113,19980101,20241030,243,48.3443,8.072,Zell am Harmersbach,Baden-Württemberg,Frei
6114,19980901,20241030,181,50.461,8.9784,Hungen-Rabertshausen,Hessen,Frei
6129,19990501,20241030,291,51.0594,14.4266,Sohland/Spree,Sachsen,Frei
6157,19990201,20241030,4,53.6411,8.0809,Wangerland-Hooksiel,Niedersachsen,Frei
6158,19990701,20241030,454,49.2249,10.6085,Weidenbach-Weiherschneidbach,Bayern,Frei
6159,19590301,20241030,8,52.9542,7.3197,Dörpen,Niedersachsen,Frei
6161,19990701,20241030,311,48.7577,13.0134,Osterhofen-Thundorf,Bayern,Frei
6163,20061001,20241030,27,54.1654,10.3519,Dörnick,Schleswig-Holstein,Frei
6165,19991201,20051231,40,54.1312,12.2834,Poppendorf,Mecklenburg-Vorpommern,Frei
6169,19990901,20091112,761,47.761,10.8601,Steingaden-Riesen,Bayern,Frei
6170,20000201,20241030,39,52.0192,14.7254,Coschen,Brandenburg,Frei
6177,19991201,20241030,1,53.7596,9.0405,Cadenberge,Niedersachsen,Frei
6178,20000201,20030630,427,49.8572,11.6978,Creußen-Unterschwarzach,Bayern,Frei
6182,20000401,20120326,404,48.7757,12.1743,Mallersdorf-Pfaffenberg,Bayern,Frei
6185,20000201,20010930,503,49.5475,8.7757,Birkenau-Löhrbach,Hessen,Frei
6186,20000401,20190531,268,50.1989,7.8651,Nastätten,Rheinland-Pfalz,Frei
6190,20000601,20241030,599,47.6392,13.0068,Berchtesgaden,Bayern,Frei
6191,20000501,20241030,684,48.9023,13.1442,Kirchberg/Niederbayern -Zell,Bayern,Frei
6193,19960701,20241030,57,52.5238,13.6918,Neuenhagen bei Berlin,Brandenburg,Frei
6195,20000801,20241030,305,49.956,11.0189,Scheßlitz-Köttensdorf,Bayern,Frei
6196,20000901,20011130,611,50.1587,12.0386,Selb-Spielberg,Bayern,Frei
6197,20030901,20241030,258,51.8664,9.271,Lügde-Paenbruch,Nordrhein-Westfalen,Frei
6199,20000801,20241030,16,54.2484,13.0419,Steinhagen-Negast,Mecklenburg-Vorpommern,Frei
6200,20000901,20241030,262,50.0785,10.4887,Königsberg/Bayern-Holzhausen,Bayern,Frei
6201,20000901,20241030,339,49.5334,10.1546,Simmershofen-Adelhofen,Bayern,Frei
6203,20001101,20241030,1088,47.6279,12.9015,Ramsau-Schwarzeck/Schmuck,Bayern,Frei
6212,20010201,20051231,453,49.0157,10.3691,Mönchsroth,Bayern,Frei
6214,20010301,20241029,867,47.5728,11.0264,Ettal-Graswang,Bayern,Frei
6215,20010301,20241030,689,49.2154,13.0662,Lam-Lambach,Bayern,Frei
6216,20010301,20241030,464,49.5321,12.2798,Trausnitz-Reisach,Bayern,Frei
6217,20010401,20241030,190,49.2406,6.9351,Saarbrücken-Burbach,Saarland,Frei
6218,20010401,20241030,282,51.0345,11.6411,"Sulza, Bad-Eckolstädt",Thüringen,Frei
6219,20010701,20011031,394,48.8768,11.1043,Dollnstein-Breitenfurt,Bayern,Frei
6220,19030401,20040630,40,52.8529,8.0466,Cloppenburg in Oldenburg,Niedersachsen,Frei
6227,19310101,20021231,170,51.1333,9.3,Fritzlar,Hessen,Frei
6228,19510101,19960331,78,50.9634,6.128,Geilenkirchen,Nordrhein-Westfalen,Frei
6243,20180612,20241030,96,49.2506,8.4422,Philippsburg KKW,Baden-Württemberg,
6247,20180720,20241030,307,47.6078,8.1813,Dogern (Leibstadt),Baden-Württemberg,
6248,20220108,20220121,303,50.1718,10.9511,Großheirath,Bayern,
6249,20030418,20241030,365,50.3485,11.0313,Rödental-Schönstädt (Speicher),Bayern,
6252,20030427,20241030,376,49.2105,11.1843,Rothsee bei Allersberg,Bayern,
6257,20011101,20241030,723,47.6279,11.5166,Jachenau-Tannern,Bayern,Frei
6258,20030101,20241030,461,47.6845,9.4409,Friedrichshafen-Unterraderach,Baden-Württemberg,Frei
6259,20040601,20241030,524,49.021,9.6033,Großerlach-Mannenweiler,Baden-Württemberg,Frei
6260,20021201,20241030,381,49.3328,9.704,Ingelfingen-Stachenhausen,Baden-Württemberg,Frei
6262,20021101,20241030,412,48.7695,9.8737,Schwäbisch Gmünd-Weiler,Baden-Württemberg,Frei
6263,20040201,20241030,445,47.7738,8.8219,Singen,Baden-Württemberg,Frei
6264,20040601,20241030,457,51.414,8.65,Brilon-Thülen,Nordrhein-Westfalen,Frei
6265,20020901,20241030,36,52.3613,12.3867,Wusterwitz,Brandenburg,Frei
6266,20040901,20241030,112,52.0304,10.9626,Huy-Pabstorf,Sachsen-Anhalt,Frei
6268,20021101,20241030,173,50.7577,11.5178,Uhlstädt-Kirchhasel-Niederkrossen,Thüringen,Frei
6269,20070401,20241030,731,50.3594,12.4836,Klingenthal-Kamerun,Sachsen,Frei
6270,20040901,20241030,330,50.4099,10.4901,Römhild-Sülzdorf,Thüringen,Frei
6271,20040601,20241030,274,50.9771,12.0044,Crossen/Elster-Nickelsdorf,Thüringen,Frei
6272,20041001,20241030,284,50.8426,10.2518,"Salzungen, Bad-Gräfen-Nitzendorf",Thüringen,Frei
6273,20040601,20241030,36,52.5075,11.8551,Demker,Sachsen-Anhalt,Frei
6274,20020401,20241030,412,48.52,9.12,Kusterdingen,Baden-Württemberg,Frei
6275,20031201,20241030,327,48.6705,9.4627,Notzingen,Baden-Württemberg,Frei
6276,20041101,20191031,172,51.4903,7.7053,Fröndenberg-Strickherdicke,Nordrhein-Westfalen,Frei
6278,20020401,20040531,107,49.372,8.3035,Böhl-Iggelheim,Rheinland-Pfalz,Frei
6279,20011005,20241030,500,47.9869,11.9942,Aßling,Bayern,
6280,20011006,20241030,600,47.971,11.7747,Aying (Brauerei),Bayern,
6281,20030426,20241030,420,49.3608,12.4477,Neunburg v. Wald-Eixendorf (Seemeister),Bayern,
6282,20021001,20241030,250,49.7978,10.9998,Altendorf/Oberfranken,Bayern,
6283,20030426,20241030,434,49.3826,10.3733,Colmberg-Binzwangen,Bayern,
6284,20030514,20241030,420,49.2289,10.5044,Herrieden,Bayern,Frei
6285,20020901,20241030,420,49.6546,9.2609,Amorbach-Neudorf,Bayern,
6286,20011108,20241030,400,48.2612,12.4292,Ampfing,Bayern,
6287,20030427,20241030,160,50.1141,9.735,"Gräfendorf,Kr.Main-Spessart",Bayern,
6288,20031026,20241030,1320,47.2689,10.5355,Gramais/Österreich,Tirol,
6290,20070701,20241030,1100,47.3594,10.4578,Hinterhornbach/Österreich,Tirol,
6293,20030419,20241030,737,47.5899,11.5504,Lenggries (Sylvenstein),Bayern,
6294,20031025,20241030,600,47.5738,9.9033,Weiler-Simmerberg,Bayern,
6295,20011107,20241030,650,47.8023,11.8251,Miesbach (Kläranlage),Bayern,Frei
6296,20030427,20241030,320,48.7751,12.9578,"Moos,Kr. Deggendorf-Maxmühle",Bayern,
6297,20011113,20241030,420,48.3014,12.6025,Pleiskirchen,Bayern,
6298,20030427,20241030,530,49.8128,12.3287,Plößberg-Liebenstein (Speicher),Bayern,
6299,20011114,20241030,650,47.7733,12.6441,Ruhpolding (Kläranlage),Bayern,
6300,20031010,20241030,796,47.5768,10.7179,Schwangau-Horn (LfW),Bayern,
6301,20070701,20241030,1040,47.5067,10.5019,Untergschwend/Österreich,Tirol,
6303,20021201,20241030,584,51.2915,8.5981,Willingen/Hochsauerland,Hessen,Frei
6304,20021001,20170930,550,49.3533,11.5053,Pilsach-Litzlohe,Bayern,Frei
6305,20041201,20241030,194,51.2061,10.4978,Mühlhausen/Thüringen-Görmar,Thüringen,Frei
6307,20031009,20241030,825,47.4772,10.9403,Garmisch-Partenkirchen-Griesen,Bayern,
6310,20040801,20241030,1,54.1049,13.8239,Karlshagen,Mecklenburg-Vorpommern,Frei
6312,20030601,20200930,362,49.5314,10.6418,Markt Erlbach-Mosbach,Bayern,Frei
6313,20041201,20241030,440,51.2488,7.4672,Breckerfeld-Wengeberg,Nordrhein-Westfalen,Frei
6314,18910101,20241030,306,51.0507,13.3003,Nossen,Sachsen,Frei
6315,20090901,20241030,123,49.0236,8.1788,Büchelberg,Rheinland-Pfalz,
6316,20090901,20241030,203,49.0905,7.8157,Bundenthal,Rheinland-Pfalz,
6317,20090901,20241030,97,49.4371,8.3133,Dannstadt-Schauernheim,Rheinland-Pfalz,
6318,20090901,20241030,261,49.5284,7.8887,Enkenbach,Rheinland-Pfalz,
6319,20090901,20100430,330,49.6147,7.2025,Hoppstädten-Weiersbach,Rheinland-Pfalz,
6320,20090901,20241030,560,50.2272,6.7524,Kirchweiler,Rheinland-Pfalz,
6321,20090901,20241030,327,49.5573,6.4541,Kirf-Beuren,Rheinland-Pfalz,
6322,20090901,20241030,215,49.5414,7.4299,Kusel/Kuselbach,Rheinland-Pfalz,
6323,20090901,20241030,526,50.0971,6.6746,Meisburg,Rheinland-Pfalz,
6324,20090901,20241030,369,49.5892,6.6751,Oberzerf,Rheinland-Pfalz,
6325,20090901,20110228,160,49.687,7.6528,Odenbach,Rheinland-Pfalz,
6326,20090901,20101219,290,49.17,7.572,Pirmasens-Felsalbe,Rheinland-Pfalz,
6327,20090901,20241030,60,50.5539,7.2554,Sinzig,Rheinland-Pfalz,
6328,20090901,20241030,250,49.9285,6.6209,Speicher,Rheinland-Pfalz,
6329,20161020,20241030,128,49.8559,7.9806,Sprendlingen,Rheinland-Pfalz,
6330,20090901,20241030,394,50.1153,6.9215,Strohn,Rheinland-Pfalz,
6331,20090827,20100825,163,49.6503,6.5332,Wawern,Rheinland-Pfalz,
6332,20090901,20100518,210,49.4114,8.006,Weidenthal,Rheinland-Pfalz,
6333,20090901,20241030,650,49.7286,7.1289,Hüttgeswasen,Rheinland-Pfalz,
6334,20090901,20100831,215,49.2039,8.0308,Birkweiler,Rheinland-Pfalz,
6336,20051101,20241030,288,50.0132,9.654,Lohr/Main-Halsbach,Bayern,Frei
6337,20040801,20241030,58,51.7663,7.5194,Lüdinghausen-Brochtrup,Nordrhein-Westfalen,Frei
6338,20030701,20241030,605,50.3618,11.6223,"Steben, Bad",Bayern,Frei
6340,20080326,20241030,393,49.9321,7.388,"Kirchberg, Rhein-Hunsrück-Kreis",Rheinland-Pfalz,
6341,20031115,20241030,658,47.9603,11.0136,Dießen/Ammersee-Dettenschwang,Bayern,
6342,20031009,20241030,609,47.6572,11.3187,Schlehdorf,Bayern,
6343,20040903,20241030,902,47.5075,11.7049,Achenkirch/Österreich,Tirol,
6344,20041201,20241030,168,50.394,8.1423,Runkel-Ennerich,Hessen,Frei
6346,20050201,20241030,531,48.207,11.2035,Maisach-Galgen,Bayern,Frei
6347,20050301,20241030,305,50.0579,10.2972,Schonungen-Mainberg,Bayern,Frei
7075,20050201,20241030,429,48.702,11.8493,Elsendorf-Horneck,Bayern,Frei
7077,20041101,20241030,54,53.5255,13.0161,Penzlin-Groß Lukow,Mecklenburg-Vorpommern,Frei
7078,20041101,20241030,34,53.5035,11.0014,Dodow,Mecklenburg-Vorpommern,Frei
7079,20041201,20241030,14,53.0443,14.2423,Berkholz-Meyenburg,Brandenburg,Frei
7099,20041101,20211003,187,52.0111,10.3966,Liebenburg-Othfresen,Niedersachsen,Frei
7103,20040101,20241030,755,47.8533,11.0084,Wessobrunn-Puitl,Bayern,Frei
7104,20050101,20241030,220,49.6206,9.6036,Königheim,Baden-Württemberg,Frei
7105,20041101,20241030,719,47.835,12.6548,Siegsdorf-Höll,Bayern,Frei
7106,20060901,20241030,105,52.0714,8.4565,Bielefeld-Deppendorf,Nordrhein-Westfalen,Frei
7134,20040301,20130211,1047,47.8563,7.9491,Todtnau-Todtnauberg,Baden-Württemberg,Frei
7135,19510101,20160515,565,47.9655,9.6804,Aulendorf-Haslach,Baden-Württemberg,Frei
7136,20040401,20241030,232,48.1021,7.6275,Vogtsburg-Bischoffingen,Baden-Württemberg,Frei
7138,20040501,20241030,686,48.2962,9.0701,Burladingen-Hausen,Baden-Württemberg,Frei
7139,20090901,20241030,303,49.6111,7.6428,Einöllen,Rheinland-Pfalz,
7140,20071101,20160831,140,49.7874,7.9839,Eckelsheim,Rheinland-Pfalz,
7141,20040401,20241030,369,48.6274,9.3904,Nürtingen-Reudern,Baden-Württemberg,Frei
7187,20041201,20241030,194,49.7636,9.4063,Freudenberg/Main-Boxtal,Baden-Württemberg,Frei
7224,20060915,20241030,570,47.9324,9.5512,Altshausen,Baden-Württemberg,Frei
7225,20060915,20070411,410,48.2662,8.111,Haslach,Baden-Württemberg,Frei
7226,20060915,20241030,640,47.7777,9.887,"Kißlegg, Kr. Ravensburg",Baden-Württemberg,Frei
7227,20060915,20241030,280,49.6789,9.523,Külsheim/Main-Tauber-Kreis,Baden-Württemberg,Frei
7228,20060915,20101130,493,48.8868,9.8666,Leinzell-Eschach,Baden-Württemberg,Frei
7229,20060915,20101130,220,49.1739,9.0421,Massenbachhausen,Baden-Württemberg,Frei
7230,20060915,20241030,170,49.3078,9.3606,Möckmühl/Jagst,Baden-Württemberg,Frei
7231,20060915,20161109,375,49.4042,9.8691,Niederstetten-Adolzhausen,Baden-Württemberg,Frei
7233,20060915,20241030,415,49.257,10.0152,Rot am See,Baden-Württemberg,Frei
7234,20060915,20241030,310,48.2934,8.3066,Schiltach/ Kinzig,Baden-Württemberg,Frei
7235,20060915,20241030,650,48.2109,8.7656,Schömberg-Stausee,Baden-Württemberg,Frei
7237,20060915,20121130,380,49.0537,9.6245,Schwäbisch Hall-Wielandsweiler,Baden-Württemberg,Frei
7238,20060915,20241030,200,48.9243,8.9536,Vaihingen/ Enz,Baden-Württemberg,Frei
7239,20060915,20160321,178,49.3031,8.9032,Waibstadt/Schwarzbach,Baden-Württemberg,Frei
7240,20060915,20241030,567,48.4692,8.6304,Horb-Altheim,Baden-Württemberg,Frei
7241,20060915,20241030,470,48.8707,9.6442,Welzheim (Kläranlage),Baden-Württemberg,Frei
7242,20060915,20241030,565,48.5682,9.6372,Wiesensteig,Baden-Württemberg,Frei
7243,20060915,20241030,303,48.1372,8.0097,Winden,Baden-Württemberg,Frei
7244,19670101,20040930,62,53.1424,13.0319,Neuglobsow (HM),Brandenburg,Frei
7249,20230807,20241030,305,50.8873,8.4478,Breidenbach,Hessen,
7250,20230807,20241030,630,50.5302,9.8711,Dipperz-Giegenberg,Hessen,
7256,20230807,20241029,667,50.4169,9.827,Gersfeld/Rhön-Dalherda,Hessen,
7259,20230807,20241030,228,50.8913,10.0151,Heringen,Hessen,
7264,20230801,20241030,325,50.8014,8.8077,Marburg (Lahnberge),Hessen,
7273,20231004,20241030,167,51.1876,10.1641,Wanfried/Werra,Hessen,
7285,20050801,20241030,68,52.4153,11.0758,Oebisfelde-Weferlingen-Bösdorf,Sachsen-Anhalt,Frei
7287,20041207,20241030,980,47.605,13.0153,Berchtesgaden/Jenner,Bayern,
7298,20050701,20241030,4,54.5268,9.0425,Hattstedt,Schleswig-Holstein,Frei
7319,20050301,20241030,435,48.7374,10.7393,Donauwörth-Osterweiler,Bayern,Frei
7321,20050901,20241030,157,51.1507,11.3321,Olbersleben,Thüringen,Frei
7322,20050901,20241030,716,47.7667,7.7205,Malsburg-Marzell,Baden-Württemberg,Frei
7323,20060101,20241030,149,51.2359,12.5517,Belgershain,Sachsen,Frei
7324,20080320,20120205,85,50.0003,8.1025,Heidesheim am R.,Rheinland-Pfalz,
7326,20060101,20241030,135,51.1918,12.7645,Grimma-Kleinbothen,Sachsen,Frei
7327,20070501,20241030,323,50.8836,13.0425,Frankenberg-Altenhain,Sachsen,Frei
7328,20060101,20241030,219,50.8544,12.4216,Ponitz,Thüringen,Frei
7329,20051101,20241030,465,50.5467,12.2863,Treuen,Sachsen,Frei
7330,20051001,20241030,159,51.4633,7.978,Arnsberg-Neheim,Nordrhein-Westfalen,Frei
7331,20050901,20241030,467,48.6099,10.2674,Hermaringen-Allewind,Baden-Württemberg,Frei
7333,20060701,20241030,727,50.5803,13.2966,Marienberg-Rübenau,Sachsen,Frei
7334,20060301,20241030,131,51.2651,13.3588,Hirschstein-Heyda,Sachsen,Frei
7335,20060201,20241030,138,51.3658,13.5801,Großenhain-Strauch,Sachsen,Frei
7337,20070401,20241030,332,51.0577,14.6128,Dürrhennersdorf,Sachsen,Frei
7341,20050715,20241030,119,50.09,8.7862,Offenbach-Wetterpark,Hessen,Frei
7343,20060401,20241030,689,50.62,13.4817,Deutschneudorf-Brüderwiese,Sachsen,Frei
7344,20060601,20241030,45,51.2992,6.2013,Nettetal-Hülst,Nordrhein-Westfalen,Frei
7350,20060801,20241030,585,49.1088,12.8231,Prackenbach-Neuhäusl,Bayern,Frei
7351,20050908,20241030,115,53.3176,13.4175,Feldberg/Mecklenburg,Mecklenburg-Vorpommern,Frei
7357,20210504,20241030,247,51.1483,14.796,Reichenbach/OL,Sachsen,
7361,20060701,20241030,73,52.7363,10.344,Scharnhorst-Marwede,Niedersachsen,Frei
7362,20210504,20241030,135,51.3268,12.5954,Brandis (Lysimeterstation),Sachsen,
7363,20050901,20241030,936,48.0028,8.2296,Vöhrenbach-Urach,Baden-Württemberg,Frei
7364,20070101,20241030,74,51.6818,12.3053,Jeßnitz,Sachsen-Anhalt,Frei
7367,20071201,20241030,144,51.9643,9.8072,Alfeld,Niedersachsen,Frei
7368,20071101,20241030,312,51.0007,10.3621,Eisenach,Thüringen,Frei
7369,20071101,20241030,475,49.1623,10.3661,Feuchtwangen-Heilbronn,Bayern,Frei
7370,20061211,20241030,499,49.391,12.6838,Waldmünchen,Bayern,Frei
7372,20061001,20241030,37,52.7321,11.7123,Osterburg (Altmark)-Ballerstedt,Sachsen-Anhalt,Frei
7373,20060301,20241030,3,53.5984,6.7024,Borkum-Flugplatz,Niedersachsen,Frei
7374,20060301,20241030,46,52.0813,6.9409,Ahaus,Nordrhein-Westfalen,Frei
7375,20091001,20241030,411,49.645,7.5003,Homberg-Schönbornerhof,Rheinland-Pfalz,Frei
7378,20060701,20241030,101,51.0149,6.5173,Bedburg-Weiler Hohenholz,Nordrhein-Westfalen,Frei
7380,20060915,20241030,233,48.9353,9.4009,Backnang/Murr,Baden-Württemberg,Frei
7381,20051101,20241030,753,48.2597,9.2295,Gammertingen,Baden-Württemberg,Frei
7382,20061201,20241030,666,47.7096,9.866,Wangen/Allgäu-Schwaderberg,Baden-Württemberg,Frei
7389,20061201,20241030,83,52.7461,13.8427,Heckelberg,Brandenburg,Frei
7393,20100101,20241030,116,51.4492,14.2533,Hoyerswerda,Sachsen,Frei
7394,20060601,20241030,622,50.0315,11.9745,Wunsiedel-Schönbrunn,Bayern,Frei
7395,20071201,20241030,351,48.6595,12.5388,Gottfrieding,Bayern,Frei
7396,20080501,20241030,740,50.5084,9.2246,Hoherodskopf/Vogelsberg,Hessen,Frei
7403,20070401,20241030,672,47.7955,10.0325,Leutkirch-Herlazhofen,Baden-Württemberg,Frei
7410,20110201,20241030,350,50.7513,9.0224,Neu-Ulrichstein,Hessen,Frei
7412,20061001,20241030,340,50.0083,9.4238,Neuhütten/Spessart,Bayern,Frei
7413,20050901,20230101,30,53.2818,11.562,Grabow-Stadt,Mecklenburg-Vorpommern,Frei
7418,20080601,20241030,323,50.802,12.6366,Sankt Egidien-Kuhschnappel,Sachsen,Frei
7419,20061201,20241030,389,50.661,12.0756,Langenwetzendorf-Göttendorf,Thüringen,Frei
7420,20070401,20241030,246,51.1044,11.7112,Naumburg/Saale-Kreipitzsch,Sachsen-Anhalt,Frei
7421,20061201,20241030,388,50.325,11.2395,Föritztal-Neuhaus-Schierschnitz,Thüringen,Frei
7423,20070401,20241030,163,51.3445,14.8387,Hähnichen-Trebus,Sachsen,Frei
7424,20061201,20241030,457,47.7724,12.9073,Piding,Bayern,Frei
7425,20060801,20241030,216,52.1384,9.1119,Rinteln-Volksen,Niedersachsen,Frei
7427,20070901,20241030,17,54.0188,9.9255,Padenstedt (Pony-Park),Schleswig-Holstein,Frei
7428,20070501,20241030,397,50.4167,10.8156,Veilsdorf,Thüringen,Frei
7429,20061201,20241030,336,49.4249,9.3316,Seckach,Baden-Württemberg,Frei
7430,20061001,20241030,258,50.0615,10.8129,Rentweinsdorf-Treinfeld,Bayern,Frei
7431,20071101,20241030,604,48.013,11.5524,Oberhaching-Laufzorn,Bayern,Frei
7432,20070501,20241030,71,52.6423,10.6628,Wittingen-Vorhop,Niedersachsen,Frei
7433,20080321,20241030,240,49.726,6.6957,Trier-Irsch,Rheinland-Pfalz,
7434,20061001,20241030,351,48.8042,8.443,"Herrenalb, Bad/Therme",Baden-Württemberg,Frei
7436,20061001,20241030,1025,48.1004,8.1973,Schönwald,Baden-Württemberg,Frei
7485,20061001,20241030,129,49.2963,8.1754,Maikammer-Kirrweiler,Rheinland-Pfalz,Frei
7486,20061001,20241030,111,49.3528,8.2708,Haßloch,Rheinland-Pfalz,Frei
7487,20061125,20241030,576,48.0272,9.486,"Saulgau,Bad",Baden-Württemberg,Frei
7488,20061125,20241030,538,48.3846,8.4787,Betzweiler-Wälde,Baden-Württemberg,Frei
7489,20061125,20241030,348,48.7448,9.6484,Birenbach,Baden-Württemberg,Frei
7490,20061125,20241030,170,49.0334,8.7121,"Bretten, Kreis Karlsruhe",Baden-Württemberg,Frei
7491,20061125,20241030,395,49.154,10.0632,Crailsheim/Jagst,Baden-Württemberg,Frei
7492,20061125,20241030,260,49.4844,10.019,Creglingen/Tauber,Baden-Württemberg,Frei
7493,20061125,20241030,304,48.6704,8.3534,Forbach,Baden-Württemberg,Frei
7494,20061125,20241030,160,48.9597,8.5905,"Königsbach-Stein, Enzkreis",Baden-Württemberg,Frei
7495,20070114,20241030,226,49.3786,9.6307,Krautheim,Baden-Württemberg,Frei
7496,20061125,20100209,460,49.0137,10.0477,Rosenberg,Baden-Württemberg,Frei
7497,20061125,20241030,651,48.1872,8.3667,Tennenbronn,Baden-Württemberg,Frei
7498,20061125,20241030,249,49.058,8.9124,Zaberfeld (Emetsklinge),Baden-Württemberg,Frei
7499,20070701,20220228,172,50.7893,7.828,Wallmenroth,Rheinland-Pfalz,Frei
7500,20070101,20241030,82,52.0223,12.1597,Badewitz bei Zerbst,Sachsen-Anhalt,Frei
10339,19510101,20241030,365,48.9972,9.7395,Fichtenberg/BW-Michelbächle,Baden-Württemberg,Frei
13654,20070801,20241030,285,51.0063,13.471,Wilsdruff-Mohorn,Sachsen,Frei
13662,20070501,20160129,37,52.3031,12.4029,Boecke,Brandenburg,Frei
13663,20070101,20071231,84,51.009,6.6982,Bergheim/Erft-Rheidt,Nordrhein-Westfalen,Frei
13669,20070901,20241030,55,52.0087,7.8519,Ostbevern-Schirlheide,Nordrhein-Westfalen,Frei
13670,20070601,20241030,24,51.5088,6.7018,Duisburg-Baerl,Nordrhein-Westfalen,Frei
13671,20071201,20241030,221,50.9655,7.2753,Overath-Böke,Nordrhein-Westfalen,Frei
13672,20080501,20141231,593,48.5537,9.9877,Weidenstetten,Baden-Württemberg,Frei
13673,20070301,20081231,393,49.1201,9.7808,Schwäbisch Hall (Adolf-Würth-Airport),Baden-Württemberg,Frei
13674,20070801,20241030,237,49.2943,8.9053,Waibstadt,Baden-Württemberg,Frei
13675,20071101,20241030,75,52.0818,9.4077,Hameln-Hastenbeck,Niedersachsen,Frei
13680,20070201,20090831,220,50.0325,10.183,Schweinfurt-Oberndorf,Bayern,Frei
13682,20070501,20241030,310,50.4522,8.5528,Cleeberg,Hessen,Frei
13686,20070501,20071231,350,50.6027,7.7374,Mündersbach,Rheinland-Pfalz,Frei
13687,20071101,20241030,18,53.9005,9.8308,Weddelbrook,Schleswig-Holstein,Frei
13688,20080301,20241030,129,51.1692,12.2617,Pegau,Sachsen,Frei
13689,20090901,20241030,249,50.4351,7.6657,Höhr-Grenzhausen,Rheinland-Pfalz,
